pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
X_OSAGE_2003361,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE_2003361.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_OSAGE_2003388,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE_2003388.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
X_OSAGE_2003496,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE_2003496.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_OSAGE_2288144,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE_2288144.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_OSAGE_2288151,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE_2288151.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_OSAGE_2288188,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE_2288188.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_OSAGE_2288193,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE_2288193.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,95,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_OSAGE_2288202,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE_2288202.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
X_OSAGE_2288241,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE_2288241.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_PARRISH 22_2464404,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_PARRISH 22_2464404.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
X_R BROWN_2003407,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_R BROWN_2003407.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_R BROWN_2003412,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_R BROWN_2003412.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_R H ROBEDEAUX 3_2288243,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_R H ROBEDEAUX 3_2288243.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_RIGNEY 2_782053,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_RIGNEY 2_782053.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_ROSA BROOKS 2-DD_920173,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_ROSA BROOKS 2-DD_920173.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,94,skipped,,,
X_ROSE STIDHAM 2_1052455,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_ROSE STIDHAM 2_1052455.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_RUSSELL 1_2464383,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_RUSSELL 1_2464383.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
X_S.A. MAIN 2_2288239,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_S.A. MAIN 2_2288239.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_SANDERS 1_2003461,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_SANDERS 1_2003461.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,88,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
X_THOMPSON 1_2003357,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_THOMPSON 1_2003357.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_THOMPSON 1_2003358,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_THOMPSON 1_2003358.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_W. H. GROVES 11_2288212,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_W. H. GROVES 11_2288212.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_W. M. MILLER 7_2288162,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_W. M. MILLER 7_2288162.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_W. MILLER 4_2288234,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_W. MILLER 4_2288234.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
X_W.J HENDERSON 3_2003269,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_W.J HENDERSON 3_2003269.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,93,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
x_J.F. BENNETT 4_920216,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/x_J.F. BENNETT 4_920216.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
x_MOYER 1_920202,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/x_MOYER 1_920202.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
x_S GRAHAM DEESE SD UNIT 21A-1A (DINGS-BLEDSOE 1)_920196,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/x_S GRAHAM DEESE SD UNIT 21A-1A (DINGS-BLEDSOE 1)_920196.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
x_STATE LAND 1_1052329,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/x_STATE LAND 1_1052329.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
x_T PAYNE 1_1052339,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/x_T PAYNE 1_1052339.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,95,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
x_WASHINGTON SANDERS 3_1052352,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/x_WASHINGTON SANDERS 3_1052352.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,97,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
00000000_No Data_1052674,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/00000000_No Data_1052674.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
00000000_No Data_1052679,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/00000000_No Data_1052679.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
00000000_No Data_1052695,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/00000000_No Data_1052695.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
00000000_No Data_1052720,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/00000000_No Data_1052720.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,79,skipped,,,
00000000_No Data_1052787,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/00000000_No Data_1052787.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
00000000_No Data_1052803,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/00000000_No Data_1052803.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,api_error,,done,,79,skipped,,,
00000000_No Data_1052942,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/00000000_No Data_1052942.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
00000000_No Data_1414117,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/00000000_No Data_1414117.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,97,skipped,,,
00000000_No Data_1414174,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/00000000_No Data_1414174.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
00000000_No Data_1414207,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/00000000_No Data_1414207.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
01536554_O LINDSEY 7 (W CEMENT 7-7)_782098,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/01536554_O LINDSEY 7 (W CEMENT 7-7)_782098.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
01537084_MCKENNA 2_782087,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/01537084_MCKENNA 2_782087.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
01900655_WESTHEIMER C 1_920302,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/01900655_WESTHEIMER C 1_920302.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
01900701_SOOKIE SIMPSON 1_516401,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/01900701_SOOKIE SIMPSON 1_516401.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,96,skipped,,,
01900703_JAMES MOYER 3_920249,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/01900703_JAMES MOYER 3_920249.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
01900708_RAMSEY B-2_920264,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/01900708_RAMSEY B-2_920264.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
01900722_JOHNNIE BAPTISTE A-1_516400,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/01900722_JOHNNIE BAPTISTE A-1_516400.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
01909111_HEFNER-MILLS 7_920271,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/12 - December/01909111_HEFNER-MILLS 7_920271.pdf,1,1922,12 - December,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
