pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
00000000_No Data_1413900,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/00000000_No Data_1413900.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
00000000_No Data_1413917,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/00000000_No Data_1413917.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
00000000_No Data_1618067,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/00000000_No Data_1618067.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
00000000_No Data_516305,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/00000000_No Data_516305.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
00000000_No Data_516333,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/00000000_No Data_516333.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
00000000_No Data_588822,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/00000000_No Data_588822.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
01500395_MCKENNA HEIRS 1_782013,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01500395_MCKENNA HEIRS 1_782013.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01535964_JOEL S ESTUS 1_782016,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01535964_JOEL S ESTUS 1_782016.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01535999_COLEMAN 1_782033,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01535999_COLEMAN 1_782033.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01900686_J B CHAMPION 1_516331,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01900686_J B CHAMPION 1_516331.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01900691_S BAPTISTE 5_516320,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01900691_S BAPTISTE 5_516320.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01908354_JACKSON 6_920117,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01908354_JACKSON 6_920117.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01909213_HEFNER-MILLS 6_920042,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01909213_HEFNER-MILLS 6_920042.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01909215_HEFNER-MILLS 1-DD_920094,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01909215_HEFNER-MILLS 1-DD_920094.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01909541_RINGLING 4_920095,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01909541_RINGLING 4_920095.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01909551_WESLEY LESTER 4_920097,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01909551_WESLEY LESTER 4_920097.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01909662_JOHNSON 4_920033,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01909662_JOHNSON 4_920033.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01910335_C R SMITH 4_920119,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01910335_C R SMITH 4_920119.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01910335_C R SMITH 4_920121,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01910335_C R SMITH 4_920121.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911311_J H DILLARD 7_920079,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01911311_J H DILLARD 7_920079.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911370_J H DILLARD 31_920106,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01911370_J H DILLARD 31_920106.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01911432_J H DILLARD 25_920047,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01911432_J H DILLARD 25_920047.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01912000_HERNSTADT 5_920054,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01912000_HERNSTADT 5_920054.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01912538_SAMMY BAPTISTE 9_516309,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01912538_SAMMY BAPTISTE 9_516309.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01912567_MADELINE FARVE 3_516325,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01912567_MADELINE FARVE 3_516325.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01914110_CARNEY 8_920039,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01914110_CARNEY 8_920039.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01976036_J H BENNETT 2_920090,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/01976036_J H BENNETT 2_920090.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03303358_A E HARP 2_920092,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03303358_A E HARP 2_920092.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03700526_HENRY KING 1_1052319,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03700526_HENRY KING 1_1052319.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03700631_TOM BRUNER 1_1052095,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03700631_TOM BRUNER 1_1052095.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03700632_BRUNER 2_1052235,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03700632_BRUNER 2_1052235.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03701193_ORCUTT 13_1793396,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03701193_ORCUTT 13_1793396.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03701742_LENA YAHOLA 1_1052233,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03701742_LENA YAHOLA 1_1052233.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03702461_EXIE FIFE 7_1052062,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03702461_EXIE FIFE 7_1052062.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03702462_EXIE FIFE 8_1052218,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03702462_EXIE FIFE 8_1052218.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03702465_EXIE FIFE 12_1052313,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03702465_EXIE FIFE 12_1052313.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03702764_TAYLOR BEAR 5_1052049,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03702764_TAYLOR BEAR 5_1052049.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703051_ELIZABETH WATSON B 4_1052276,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03703051_ELIZABETH WATSON B 4_1052276.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703095_A SULPHUR 4_1052022,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03703095_A SULPHUR 4_1052022.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703803_A STARR 1_1052078,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03703803_A STARR 1_1052078.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703926_BRUNER 1_1052150,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03703926_BRUNER 1_1052150.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03704182_TAYLOR HAWKINS 1_1052094,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03704182_TAYLOR HAWKINS 1_1052094.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03704191_PORTER TIGER 1_51011902,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03704191_PORTER TIGER 1_51011902.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03704214_HAGER JACKSON 1_1052082,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03704214_HAGER JACKSON 1_1052082.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03704842_EMMA ROGERS 4_1052041,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03704842_EMMA ROGERS 4_1052041.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03705313_GOODEN 2_1052080,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03705313_GOODEN 2_1052080.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03705313_GOODEN 2_1052081,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03705313_GOODEN 2_1052081.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03706722_UNALOTTED 6_1052249,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03706722_UNALOTTED 6_1052249.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03706734_ABRAHAM 3_1052107,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03706734_ABRAHAM 3_1052107.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03706735_ABRAHAM 2_1052106,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03706735_ABRAHAM 2_1052106.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03706883_RUTHIE PONDS A-1_1052317,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03706883_RUTHIE PONDS A-1_1052317.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03706912_No Data_1052298,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03706912_No Data_1052298.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707093_B DURANT 1_1052284,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03707093_B DURANT 1_1052284.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707093_B DURANT 1_1052293,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03707093_B DURANT 1_1052293.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707296_IRELAN 1_1052253,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03707296_IRELAN 1_1052253.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707312_TAYLOR 2_1052258,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03707312_TAYLOR 2_1052258.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03707639_No Data_1052215,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/03707639_No Data_1052215.pdf,1,1922,10 - October,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
